DB,Site,Name,Preferred,Cal_yr_BP,Age_Old,Age_Yng,Max_Elev,Min_Elev,Midpoint,Relative,Use_Relative
18,16,Emerald Lake Leadville,Y,3650,,,0.635869107,-1.585556681,-0.474843787,,N
18,16,Emerald Lake Leadville,Y,3600,,,0.638940474,-1.559389503,-0.460224515,,N
18,16,Emerald Lake Leadville,Y,3550,,,0.767951746,-1.519785937,-0.375917095,,N
18,16,Emerald Lake Leadville,Y,3500,,,0.885862572,-1.455860778,-0.284999103,,N
18,16,Emerald Lake Leadville,Y,3450,,,0.887021434,-1.432293778,-0.272636172,,N
18,16,Emerald Lake Leadville,Y,3400,,,0.801351642,-1.409545596,-0.304096977,,N
18,16,Emerald Lake Leadville,Y,3350,,,0.715681022,-1.386636913,-0.335477946,,N
18,16,Emerald Lake Leadville,Y,3300,,,0.716258672,-1.353801933,-0.31877163,,N
18,16,Emerald Lake Leadville,Y,3250,,,0.803132732,-1.318185209,-0.257526239,,N
18,16,Emerald Lake Leadville,Y,3200,,,0.889958654,-1.280607664,-0.195324505,,N
18,16,Emerald Lake Leadville,Y,3150,,,0.890533528,-1.255265387,-0.18236593,,N
18,16,Emerald Lake Leadville,Y,3100,,,0.805083903,-1.231513194,-0.213214646,,N
18,16,Emerald Lake Leadville,Y,3050,,,0.719666194,-1.22315357,-0.251743688,,N
18,16,Emerald Lake Leadville,Y,3000,,,0.548361444,-1.221289151,-0.336463853,,N
18,16,Emerald Lake Leadville,Y,2950,,,0.463158003,-1.22673642,-0.381789209,,N
18,16,Emerald Lake Leadville,Y,2900,,,0.292167507,-1.224032651,-0.465932572,,N
18,16,Emerald Lake Leadville,Y,2850,,,0.207188533,-1.214836233,-0.50382385,,N
18,16,Emerald Lake Leadville,Y,2800,,,0.03651229,-1.207692162,-0.585589936,,N
18,16,Emerald Lake Leadville,Y,2750,,,-0.048242217,-1.197863519,-0.623052868,,N
18,16,Emerald Lake Leadville,Y,2700,,,-0.132952167,-1.187823918,-0.660388042,,N
18,16,Emerald Lake Leadville,Y,2650,,,-0.131875409,-1.170684874,-0.651280141,,N
18,16,Emerald Lake Leadville,Y,2600,,,-0.130798999,-1.152566552,-0.641682776,,N
18,16,Emerald Lake Leadville,Y,2550,,,-0.129722602,-1.133535122,-0.631628862,,N
18,16,Emerald Lake Leadville,Y,2500,,,-0.128646205,-1.114600863,-0.621623534,,N
18,16,Emerald Lake Leadville,Y,2450,,,-0.212997975,-1.105902243,-0.659450109,,N
18,16,Emerald Lake Leadville,Y,2400,,,-0.297304895,-1.09813061,-0.697717752,,N
18,16,Emerald Lake Leadville,Y,2350,,,-0.381566965,-1.092153107,-0.736860036,,N
18,16,Emerald Lake Leadville,Y,2300,,,-0.380355049,-1.078172067,-0.729263558,,N
18,16,Emerald Lake Leadville,Y,2250,,,-0.379141759,-1.06563285,-0.722387305,,N
18,16,Emerald Lake Leadville,Y,2200,,,-0.377927096,-1.053918913,-0.715923005,,N
18,16,Emerald Lake Leadville,Y,2150,,,-0.376712029,-1.042709156,-0.709710593,,N
18,16,Emerald Lake Leadville,Y,2100,,,-0.375496962,-1.031764991,-0.703630977,,N
18,16,Emerald Lake Leadville,Y,2050,,,-0.374281896,-1.020920612,-0.697601254,,N
18,16,Emerald Lake Leadville,Y,2000,,,-0.373066829,-1.010046593,-0.691556711,,N
18,16,Emerald Lake Leadville,Y,1950,,,-0.371851762,-0.999171598,-0.68551168,,N
18,16,Emerald Lake Leadville,Y,1900,,,-0.431232814,-0.995617055,-0.713424934,,N
18,16,Emerald Lake Leadville,Y,1850,,,-0.509217358,-0.998905716,-0.754061537,,N
18,16,Emerald Lake Leadville,Y,1800,,,-0.566207733,-0.995789507,-0.78099862,,N
18,16,Emerald Lake Leadville,Y,1750,,,-0.580103841,-0.99201812,-0.786060981,,N
18,16,Emerald Lake Leadville,Y,1700,,,-0.516794803,-0.960518003,-0.738656403,,N
18,16,Emerald Lake Leadville,Y,1650,,,-0.457379134,-0.925030073,-0.691204604,,N
18,16,Emerald Lake Leadville,Y,1600,,,-0.295798387,-0.871530751,-0.583664569,,N
18,16,Emerald Lake Leadville,Y,1550,,,-0.299315117,-0.843838832,-0.571576974,,N
18,16,Emerald Lake Leadville,Y,1500,,,-0.21352202,-0.805388493,-0.509455256,,N
18,16,Emerald Lake Leadville,Y,1450,,,-0.212409958,-0.775282431,-0.493846194,,N
18,16,Emerald Lake Leadville,Y,1400,,,-0.10481988,-0.740480988,-0.422650434,,N
18,16,Emerald Lake Leadville,Y,1350,,,-0.103658237,-0.726957143,-0.41530769,,N
18,16,Emerald Lake Leadville,Y,1300,,,-0.102496595,-0.716497128,-0.409496861,,N
18,16,Emerald Lake Leadville,Y,1250,,,-0.017003455,-0.704731161,-0.360867308,,N
18,16,Emerald Lake Leadville,Y,1200,,,0.068441282,-0.692839843,-0.312199281,,N
18,16,Emerald Lake Leadville,Y,1150,,,0.153837618,-0.680266089,-0.263214236,,N
18,16,Emerald Lake Leadville,Y,1100,,,0.23979526,-0.66595726,-0.213081,,N
18,16,Emerald Lake Leadville,Y,1050,,,0.327364866,-0.649432933,-0.161034034,,N
18,16,Emerald Lake Leadville,Y,1000,,,0.418045362,-0.631184094,-0.106569366,,N
18,16,Emerald Lake Leadville,Y,950,,,0.509289724,-0.612093478,-0.051401877,,N
18,16,Emerald Lake Leadville,Y,900,,,0.601177326,-0.592817472,0.004179927,,N
18,16,Emerald Lake Leadville,Y,850,,,0.61121743,-0.575464549,0.017876441,,N
18,16,Emerald Lake Leadville,Y,800,,,0.379173484,-0.561430122,-0.091128319,,N
18,16,Emerald Lake Leadville,Y,750,,,0.230988649,-0.546384003,-0.157697677,,N
18,16,Emerald Lake Leadville,Y,700,,,0.245922989,-0.527973442,-0.141025227,,N
18,16,Emerald Lake Leadville,Y,650,,,0.57835664,-0.506045525,0.036155558,,N
18,16,Emerald Lake Leadville,Y,600,,,0.897638383,-0.489449569,0.204094407,,N
18,16,Emerald Lake Leadville,Y,550,,,1.210851142,-0.472930058,0.368960542,,N
18,16,Emerald Lake Leadville,Y,500,,,1.272347653,-0.472874588,0.399736532,,N
18,16,Emerald Lake Leadville,Y,450,,,1.012193501,-0.482944265,0.264624618,,N
18,16,Emerald Lake Leadville,Y,400,,,0.676234603,-0.501516583,0.08735901,,N
18,16,Emerald Lake Leadville,Y,350,,,0.351255522,-0.508902437,-0.078823458,,N
18,16,Emerald Lake Leadville,Y,300,,,0.441649083,-0.489998691,-0.024174804,,N
18,16,Emerald Lake Leadville,Y,250,,,0.450202487,-0.46744262,-0.008620067,,N
19,17,Foy Lake,Y,13100,,,-5.4,-10.4,-7.9,,N
19,17,Foy Lake,Y,12600,,,-5.4,-10.3,-7.85,,N
19,17,Foy Lake,Y,12600,,,-10.3,-19.4,-14.85,,N
19,17,Foy Lake,Y,11560,,,-10.3,-19.4,-14.85,,N
19,17,Foy Lake,Y,11560,,,-5.4,-10.3,-7.85,,N
19,17,Foy Lake,Y,6175,,,-5.4,-9.3,-7.35,,N
19,17,Foy Lake,Y,6175,,,-9.3,-18.1,-13.7,,N
19,17,Foy Lake,Y,2785,2840,2755,-9.3,-17.4,-13.35,,N
19,17,Foy Lake,Y,2781,2838,2753,0,-5.4,-2.7,,N
19,17,Foy Lake,Y,-52,,,0,0,0,,N
20,18,Harper Lake Playa,Y,29876,30190,29564,656.9,656.9,656.9,2,N
20,18,Harper Lake Playa,Y,28861,31205,26639,656.9,656.9,656.9,2,N
20,18,Harper Lake Playa,Y,28861,31205,26639,656.9,617,617,0,N
20,18,Harper Lake Playa,Y,0,0,0,617,617,617,0,N
21,19,Hastings Lake,Y,12700,13000,10000,-11.9,-11.9,-11.9,,N
21,19,Hastings Lake,Y,5506,5595,5333,-11.9,-11.9,-11.9,,N
21,19,Hastings Lake,Y,5236,5573,4977,-7.34,-11.4,-9.37,,N
21,19,Hastings Lake,Y,4311,4429,4154,0,-7.34,-3.67,,N
21,19,Hastings Lake,Y,0,0,0,0,0,0,,N
22,20,Hidden Lake,N,8410,8424,8401,-6.9,-12,-9.45,,N
22,20,Hidden Lake,N,4395,"4,430",4370,-6.9,-7.94,-7.42,,N
22,20,Hidden Lake,N,4230,4260,"4,170",-4.88,-5.69,-5.28,,N
22,20,Hidden Lake,N,3750,3810,3670,-4.88,-5.5,-5.19,,N
22,20,Hidden Lake,N,3715,3820,3690,-6.73,-7.94,-7.34,,N
22,20,Hidden Lake,N,2950,"2,990",2905,-6.62,-7.94,-7.28,,N
22,20,Hidden Lake,N,2950,"2,990",2905,-4.88,-6.62,-5.75,,N
22,20,Hidden Lake,N,2020,2040,1990,-4.88,-5.36,-5.12,,N
22,20,Hidden Lake,N,2020,2040,1990,-5.36,-6.62,-5.99,,N
22,20,Hidden Lake,N,1220,1260,1180,-5.33,-6.62,-5.97,,N
22,20,Hidden Lake,N,1220,1260,1180,-3.57,-5.33,-4.45,,N
22,20,Hidden Lake,N,850,910,790,-3.57,-5.27,-4.42,,N
22,20,Hidden Lake,N,850,910,790,-5.22,-6.33,-5.77,,N
22,20,Hidden Lake,N,490,510,480,-5.11,-6.33,-5.72,,N
22,20,Hidden Lake,N,490,510,480,-3.57,-5.11,-4.34,,N
22,20,Hidden Lake,N,55,240,-5,-3,-3.57,-3.28,,N
23,20,Hidden Lake,Y,7900,,,-1.878923366,-5.727627458,-3.803275412,,N
23,20,Hidden Lake,Y,7850,,,-1.878591471,-5.704847609,-3.79171954,,N
23,20,Hidden Lake,Y,7800,,,-1.878259576,-5.68206776,-3.780163668,,N
23,20,Hidden Lake,Y,7750,,,-1.87792768,-5.659287911,-3.768607795,,N
23,20,Hidden Lake,Y,7700,,,-1.877595785,-5.636508061,-3.757051923,,N
23,20,Hidden Lake,Y,7650,,,-1.87726389,-5.613728212,-3.745496051,,N
23,20,Hidden Lake,Y,7600,,,-1.876931995,-5.590948363,-3.733940179,,N
23,20,Hidden Lake,Y,7550,,,-1.8766001,-5.568168514,-3.722384307,,N
23,20,Hidden Lake,Y,7500,,,-1.876268205,-5.545388665,-3.710828435,,N
23,20,Hidden Lake,Y,7450,,,-1.87593631,-5.522608816,-3.699272563,,N
23,20,Hidden Lake,Y,7400,,,-1.875604415,-5.499828967,-3.687716691,,N
23,20,Hidden Lake,Y,7350,,,-1.875272519,-5.477049118,-3.676160819,,N
23,20,Hidden Lake,Y,7300,,,-1.874940624,-5.454269269,-3.664604947,,N
23,20,Hidden Lake,Y,7250,,,-1.874608729,-5.43148942,-3.653049074,,N
23,20,Hidden Lake,Y,7200,,,-1.874276834,-5.408709571,-3.641493202,,N
23,20,Hidden Lake,Y,7150,,,-1.873944939,-5.385929722,-3.62993733,,N
23,20,Hidden Lake,Y,7100,,,-1.873613044,-5.363149872,-3.618381458,,N
23,20,Hidden Lake,Y,7050,,,-1.873281149,-5.340370023,-3.606825586,,N
23,20,Hidden Lake,Y,7000,,,-1.872949254,-5.317590174,-3.595269714,,N
23,20,Hidden Lake,Y,6950,,,-1.872617358,-5.294810325,-3.583713842,,N
23,20,Hidden Lake,Y,6900,,,-1.872285463,-5.272030476,-3.57215797,,N
23,20,Hidden Lake,Y,6850,,,-1.871953568,-5.249250627,-3.560602098,,N
23,20,Hidden Lake,Y,6800,,,-1.871621673,-5.226470778,-3.549046226,,N
23,20,Hidden Lake,Y,6750,,,-1.871289778,-5.203690929,-3.537490353,,N
23,20,Hidden Lake,Y,6700,,,-1.870957883,-5.18091108,-3.525934481,,N
23,20,Hidden Lake,Y,6650,,,-1.870625988,-5.158131231,-3.514378609,,N
23,20,Hidden Lake,Y,6600,,,-1.870294093,-5.135351382,-3.502822737,,N
23,20,Hidden Lake,Y,6550,,,-1.869962197,-5.112571533,-3.491266865,,N
23,20,Hidden Lake,Y,6500,,,-1.869630302,-5.089791683,-3.479710993,,N
23,20,Hidden Lake,Y,6450,,,-1.869298407,-5.067011834,-3.468155121,,N
23,20,Hidden Lake,Y,6400,,,-1.868966512,-5.044231985,-3.456599249,,N
23,20,Hidden Lake,Y,6350,,,-1.868634617,-5.021452136,-3.445043377,,N
23,20,Hidden Lake,Y,6300,,,-1.868302722,-4.998672287,-3.433487505,,N
23,20,Hidden Lake,Y,6250,,,-1.867970827,-4.975892438,-3.421931632,,N
23,20,Hidden Lake,Y,6200,,,-1.867638932,-4.953112589,-3.41037576,,N
23,20,Hidden Lake,Y,6150,,,-1.867307037,-4.93033274,-3.398819888,,N
23,20,Hidden Lake,Y,6100,,,-1.866975141,-4.907552891,-3.387264016,,N
23,20,Hidden Lake,Y,6050,,,-1.866643246,-4.884773042,-3.375708144,,N
23,20,Hidden Lake,Y,6000,,,-1.866311351,-4.861993193,-3.364152272,,N
23,20,Hidden Lake,Y,5950,,,-1.865979456,-4.839213344,-3.3525964,,N
23,20,Hidden Lake,Y,5900,,,-1.865647561,-4.816433494,-3.341040528,,N
23,20,Hidden Lake,Y,5850,,,-1.865315666,-4.793653645,-3.329484656,,N
23,20,Hidden Lake,Y,5800,,,-1.864983771,-4.770873796,-3.317928783,,N
23,20,Hidden Lake,Y,5750,,,-1.864651876,-4.748093947,-3.306372911,,N
23,20,Hidden Lake,Y,5700,,,-1.86431998,-4.725314098,-3.294817039,,N
23,20,Hidden Lake,Y,5650,,,-1.863988085,-4.702534249,-3.283261167,,N
23,20,Hidden Lake,Y,5600,,,-1.86365619,-4.6797544,-3.271705295,,N
23,20,Hidden Lake,Y,5550,,,-1.863324295,-4.656974551,-3.260149423,,N
23,20,Hidden Lake,Y,5500,,,-1.8629924,-4.634194702,-3.248593551,,N
23,20,Hidden Lake,Y,5450,,,-1.862660505,-4.611414853,-3.237037679,,N
23,20,Hidden Lake,Y,5400,,,-1.86232861,-4.588635004,-3.225481807,,N
23,20,Hidden Lake,Y,5350,,,-1.861996715,-4.565855155,-3.213925935,,N
23,20,Hidden Lake,Y,5300,,,-1.861664819,-4.543075305,-3.202370062,,N
23,20,Hidden Lake,Y,5250,,,-1.861332924,-4.404600655,-3.13296679,,N
23,20,Hidden Lake,Y,5200,,,-1.861001029,-4.266816303,-3.063908666,,N
23,20,Hidden Lake,Y,5150,,,-1.860669134,-4.129722249,-2.995195692,,N
23,20,Hidden Lake,Y,5100,,,-1.860337239,-4.109013295,-2.984675267,,N
23,20,Hidden Lake,Y,5050,,,-1.860005344,-4.088304341,-2.974154843,,N
23,20,Hidden Lake,Y,5000,,,-1.859673449,-4.067595388,-2.963634418,,N
23,20,Hidden Lake,Y,4950,,,-1.859341554,-3.935333423,-2.897337488,,N
23,20,Hidden Lake,Y,4900,,,-1.770271836,-3.712266868,-2.741269352,,N
23,20,Hidden Lake,Y,4850,,,-1.681217922,-3.490763769,-2.585990846,,N
23,20,Hidden Lake,Y,4800,,,-1.592179814,-3.382377139,-2.487278476,,N
23,20,Hidden Lake,Y,4750,,,-1.591895332,-3.366358557,-2.479126945,,N
23,20,Hidden Lake,Y,4700,,,-1.591610851,-3.350339975,-2.470975413,,N
23,20,Hidden Lake,Y,4650,,,-1.591326369,-3.242254633,-2.416790501,,N
23,20,Hidden Lake,Y,4600,,,-1.591041888,-3.134760976,-2.362901432,,N
23,20,Hidden Lake,Y,4550,,,-1.502130215,-2.947434995,-2.224782605,,N
23,20,Hidden Lake,Y,4500,,,-1.413234347,-2.853544877,-2.133389612,,N
23,20,Hidden Lake,Y,4450,,,-1.324354284,-2.760432177,-2.04239323,,N
23,20,Hidden Lake,Y,4400,,,-1.324117216,-2.674263955,-1.999190585,,N
23,20,Hidden Lake,Y,4350,,,-1.323880148,-2.588588803,-1.956234475,,N
23,20,Hidden Lake,Y,4300,,,-1.32364308,-2.429806826,-1.876724953,,N
23,20,Hidden Lake,Y,4250,,,-1.05633524,-1.964661805,-1.510498522,,N
23,20,Hidden Lake,Y,4200,,,-0.613515375,-1.450419617,-1.031967496,,N
23,20,Hidden Lake,Y,4150,,,-0.170774533,-0.900236624,-0.535505579,,N
23,20,Hidden Lake,Y,4100,,,0.004816514,-0.728495179,-0.361839333,,N
23,20,Hidden Lake,Y,4050,,,0.004816514,-0.603179389,-0.299181438,,N
23,20,Hidden Lake,Y,4000,,,0.004816514,-0.584732787,-0.289958137,,N
23,20,Hidden Lake,Y,3950,,,0.004816514,-0.566286185,-0.280734836,,N
23,20,Hidden Lake,Y,3900,,,0.004816514,-0.583633581,-0.289408534,,N
23,20,Hidden Lake,Y,3850,,,0.004816514,-0.60107015,-0.298126818,,N
23,20,Hidden Lake,Y,3800,,,0.004816514,-0.654568238,-0.324875862,,N
23,20,Hidden Lake,Y,3750,,,0.004816514,-0.711981953,-0.353582719,,N
23,20,Hidden Lake,Y,3700,,,0.004816514,-0.80952942,-0.402356453,,N
23,20,Hidden Lake,Y,3650,,,0.004816514,-0.875224918,-0.435204202,,N
23,20,Hidden Lake,Y,3600,,,-0.040231013,-0.925964144,-0.483097579,,N
23,20,Hidden Lake,Y,3550,,,-0.107006437,-0.966343296,-0.536674867,,N
23,20,Hidden Lake,Y,3500,,,-0.195104678,-1.042700629,-0.618902653,,N
23,20,Hidden Lake,Y,3450,,,-0.259196667,-1.144735408,-0.701966037,,N
23,20,Hidden Lake,Y,3400,,,-0.322208723,-1.277390649,-0.799799686,,N
23,20,Hidden Lake,Y,3350,,,-0.36271802,-1.374043014,-0.868380517,,N
23,20,Hidden Lake,Y,3300,,,-0.381006101,-1.424449432,-0.902727767,,N
23,20,Hidden Lake,Y,3250,,,-0.377466278,-1.418557389,-0.898011833,,N
23,20,Hidden Lake,Y,3200,,,-0.394771074,-1.478603297,-0.936687186,,N
23,20,Hidden Lake,Y,3150,,,-0.411879213,-1.538529886,-0.97520455,,N
23,20,Hidden Lake,Y,3100,,,-0.428790696,-1.598337156,-1.013563926,,N
23,20,Hidden Lake,Y,3050,,,-0.424660902,-1.592087156,-1.008374029,,N
23,20,Hidden Lake,Y,3000,,,-0.420531109,-1.585837156,-1.003184132,,N
23,20,Hidden Lake,Y,2950,,,-0.416401315,-1.578370434,-0.997385875,,N
23,20,Hidden Lake,Y,2900,,,-0.412271522,-1.56968699,-0.990979256,,N
23,20,Hidden Lake,Y,2850,,,-0.408141728,-1.559786823,-0.983964276,,N
23,20,Hidden Lake,Y,2800,,,-0.404011935,-1.549886657,-0.976949296,,N
23,20,Hidden Lake,Y,2750,,,-0.399882141,-1.53998649,-0.969934316,,N
23,20,Hidden Lake,Y,2700,,,-0.395752348,-1.530086324,-0.962919336,,N
23,20,Hidden Lake,Y,2650,,,-0.391622554,-1.520186158,-0.955904356,,N
23,20,Hidden Lake,Y,2600,,,-0.387492761,-1.510285991,-0.948889376,,N
23,20,Hidden Lake,Y,2550,,,-0.383362967,-1.500385825,-0.941874396,,N
23,20,Hidden Lake,Y,2500,,,-0.379233174,-1.490485658,-0.934859416,,N
23,20,Hidden Lake,Y,2450,,,-0.339313847,-1.328244472,-0.833779159,,N
23,20,Hidden Lake,Y,2400,,,-0.299787834,-1.166802645,-0.733295239,,N
23,20,Hidden Lake,Y,2350,,,-0.225652228,-0.893103449,-0.559377839,,N
23,20,Hidden Lake,Y,2300,,,-0.170787987,-0.7309727,-0.450880343,,N
23,20,Hidden Lake,Y,2250,,,-0.116513716,-0.56966629,-0.343090003,,N
23,20,Hidden Lake,Y,2200,,,-0.131655287,-0.628863356,-0.380259322,,N
23,20,Hidden Lake,Y,2150,,,-0.163904998,-0.729882156,-0.446893577,,N
23,20,Hidden Lake,Y,2100,,,-0.179243226,-0.766125258,-0.472684242,,N
23,20,Hidden Lake,Y,2050,,,-0.160690677,-0.695739775,-0.428215226,,N
23,20,Hidden Lake,Y,2000,,,-0.110106549,-0.55389588,-0.332001214,,N
23,20,Hidden Lake,Y,1950,,,-0.076737931,-0.477705336,-0.277221634,,N
23,20,Hidden Lake,Y,1900,,,-0.02764455,-0.380135168,-0.203889859,,N
23,20,Hidden Lake,Y,1850,,,-0.011369375,-0.35564931,-0.183509343,,N
23,20,Hidden Lake,Y,1800,,,0.004816514,-0.331337156,-0.163260321,,N
23,20,Hidden Lake,Y,1750,,,0.004816514,-0.329462156,-0.162322821,,N
23,20,Hidden Lake,Y,1700,,,0.004816514,-0.327587156,-0.161385321,,N
23,20,Hidden Lake,Y,1650,,,0.004816514,-0.325712156,-0.160447821,,N
23,20,Hidden Lake,Y,1600,,,0.004816514,-0.323837156,-0.159510321,,N
23,20,Hidden Lake,Y,1550,,,0.004816514,-0.321962156,-0.158572821,,N
23,20,Hidden Lake,Y,1500,,,0.004816514,-0.320087156,-0.157635321,,N
23,20,Hidden Lake,Y,1450,,,0.004816514,-0.318212156,-0.156697821,,N
23,20,Hidden Lake,Y,1400,,,0.004816514,-0.373811076,-0.184497281,,N
23,20,Hidden Lake,Y,1350,,,0.004816514,-0.485911168,-0.240547327,,N
23,20,Hidden Lake,Y,1300,,,0.004816514,-0.597038512,-0.296110999,,N
23,20,Hidden Lake,Y,1250,,,0.004816514,-0.620321127,-0.307752307,,N
23,20,Hidden Lake,Y,1200,,,-0.009074008,-0.56668342,-0.287878714,,N
23,20,Hidden Lake,Y,1150,,,-0.009074008,-0.468897126,-0.238985567,,N
23,20,Hidden Lake,Y,1100,,,-0.009074008,-0.396892632,-0.20298332,,N
23,20,Hidden Lake,Y,1050,,,0.004816514,-0.340718276,-0.167950881,,N
23,20,Hidden Lake,Y,1000,,,0.004816514,-0.295938037,-0.145560762,,N
23,20,Hidden Lake,Y,950,,,0.004816514,-0.250966402,-0.123074944,,N
23,20,Hidden Lake,Y,900,,,0.004816514,-0.205803372,-0.100493429,,N
23,20,Hidden Lake,Y,850,,,0.004816514,-0.190362932,-0.092773209,,N
23,20,Hidden Lake,Y,800,,,0.004816514,-0.175698267,-0.085440877,,N
23,20,Hidden Lake,Y,750,,,0.004816514,-0.161809378,-0.078496432,,N
23,20,Hidden Lake,Y,700,,,0.004816514,-0.147920489,-0.071551988,,N
23,20,Hidden Lake,Y,650,,,0.004816514,-0.1340316,-0.064607543,,N
23,20,Hidden Lake,Y,600,,,0.004816514,-0.120142712,-0.057663099,,N
23,20,Hidden Lake,Y,550,,,0.004816514,-0.106253823,-0.050718654,,N
23,20,Hidden Lake,Y,500,,,0.004816514,-0.09349983,-0.044341658,,N
23,20,Hidden Lake,Y,450,,,0.004816514,-0.082164458,-0.038673972,,N
23,20,Hidden Lake,Y,400,,,0.004816514,-0.072247706,-0.033715596,,N
23,20,Hidden Lake,Y,350,,,0.004816514,-0.062614679,-0.028899083,,N
23,20,Hidden Lake,Y,300,,,0.004816514,-0.052981651,-0.024082569,,N
23,20,Hidden Lake,Y,250,,,0.004816514,-0.043348624,-0.019266055,,N
23,20,Hidden Lake,Y,200,,,0.004816514,-0.033715596,-0.014449541,,N
23,20,Hidden Lake,Y,150,,,0.004816514,-0.024082569,-0.009633028,,N
23,20,Hidden Lake,Y,100,,,0.004816514,-0.014449541,-0.004816514,,N
23,20,Hidden Lake,Y,50,,,0.004816514,-0.004816514,0,,N
24,21,Jakes Valley (Pluvial Lake Jake),Y,16655,16787,16546,1943,1943,1943,3,N
24,21,Jakes Valley (Pluvial Lake Jake),Y,15819,16218,15497,1940,1940,1940,2,N
24,21,Jakes Valley (Pluvial Lake Jake),Y,13925,13997,13848,1936,1936,1936,1,N
24,21,Jakes Valley (Pluvial Lake Jake),Y,0,0,0,1920,1920,1920,0,N
25,22,Kerr Lake,Y,8356,8592,8037,-2.76,-6.41,-4.59,,N
25,22,Kerr Lake,Y,4418,4512,4260,-2.57,-2.76,-2.67,,N
25,22,Kerr Lake,Y,4122,4246,3917,-1.85,-2.57,-2.21,,N
25,22,Kerr Lake,Y,4094,4244,3993,-1.62,-1.85,-1.74,,N
25,22,Kerr Lake,Y,3615,3698,3477,-0.75,-1.62,-1.19,,N
25,22,Kerr Lake,Y,3185,3381,2957,-0.45,-0.75,-0.6,,N
25,22,Kerr Lake,Y,2760,2874,2551,0,-0.4,-0.2,,N
25,22,Kerr Lake,Y,1337,1418,1294,0,-0.57,-0.29,,N
25,22,Kerr Lake,Y,0,0,0,0,0,0,,N
26,23,Lac des Pluviers,Y,6067,6190,5927,-0.95,-0.85,-0.9,2,N
26,23,Lac des Pluviers,Y,5252,5447,5056,-0.75,-1.4,-1.08,1,N
26,23,Lac des Pluviers,Y,4851,4965,4711,-0.55,-1.4,-0.98,1,N
26,23,Lac des Pluviers,Y,3855,3970,3722,-0.45,-0.8,-0.63,2,N
26,23,Lac des Pluviers,Y,3855,3970,3722,0,-0.45,-0.23,3,N
26,23,Lac des Pluviers,Y,2746,2842,2619,0,-0.05,-0.03,3,N
26,23,Lac des Pluviers,Y,2746,2842,2619,-0.05,-0.55,-0.3,2,N
26,23,Lac des Pluviers,Y,2068,2150,1951,-0.5,-0.6,-0.55,1,N
26,23,Lac des Pluviers,Y,1008,1057,937,0,-0.45,-0.23,3,N
26,23,Lac des Pluviers,Y,359,451,155,-0.1,-0.3,-0.2,1,N
26,23,Lac des Pluviers,Y,241,429,0,-0.1,-0.3,-0.2,1,N
26,23,Lac des Pluviers,Y,0,0,0,0,-0.4,-0.2,3,N
27,24,Lac Du Triangle,Y,10125,,,,,,1,Y
27,24,Lac Du Triangle,Y,9000,,,,,,1,Y
27,24,Lac Du Triangle,Y,9000,,,,,,4,Y
27,24,Lac Du Triangle,Y,6800,,,,,,4,Y
27,24,Lac Du Triangle,Y,6800,,,,,,1,Y
27,24,Lac Du Triangle,Y,5375,,,,,,1,Y
27,24,Lac Du Triangle,Y,3250,,,,,,2,Y
27,24,Lac Du Triangle,Y,2000,,,,,,3,Y
27,24,Lac Du Triangle,Y,0,,,,,,4,Y
28,25,Lake Abert (Pluvial Lake Chewaucan - ZX Lake SubBasin),Y,14378,14552,14074,,,1321,,N
28,25,Lake Abert (Pluvial Lake Chewaucan - ZX Lake SubBasin),Y,14048,14177,13842,,,1321,,N
28,25,Lake Abert (Pluvial Lake Chewaucan - ZX Lake SubBasin),Y,13887,13982,13786,,,1310,,N
28,25,Lake Abert (Pluvial Lake Chewaucan - ZX Lake SubBasin),Y,13784,13900,13680,,,1325,,N
28,25,Lake Abert (Pluvial Lake Chewaucan - ZX Lake SubBasin),Y,13529,13639,13402,,,1310,,N
28,25,Lake Abert (Pluvial Lake Chewaucan - ZX Lake SubBasin),Y,13417,13572,13282,,,1307,,N
28,25,Lake Abert (Pluvial Lake Chewaucan - ZX Lake SubBasin),Y,-62,-62,-62,,,1300,,N
29,26,Lake Albion,Y,13049,13137,12934,-1,-2,-1.5,3,N
29,26,Lake Albion,Y,11499,11695,11247,-1,-2,-1.5,3,N
29,26,Lake Albion,Y,11499,11695,11247,-2,-3,-2.5,1,N
29,26,Lake Albion,Y,6841,6899,6754,-2,-3,-2.5,1,N
29,26,Lake Albion,Y,6841,6899,6754,-1,-2,-1.5,3,N
29,26,Lake Albion,Y,6102,6185,6000,-1,-2,-1.5,3,N
29,26,Lake Albion,Y,6102,6185,6000,-2,-2.5,-2.25,1,N
29,26,Lake Albion,Y,4415,4567,4241,-2,-2.5,-2.25,1,N
29,26,Lake Albion,Y,4415,4567,4241,0,0,0,4,N
29,26,Lake Albion,Y,0,0,0,0,0,0,4,N
30,27,Lake Bonneville,Y,36128,36734,35193,,1232,1237.33,,N
30,27,Lake Bonneville,Y,32818,35115,30374,1265,,1253.73,,N
30,27,Lake Bonneville,Y,31200,31966,30320,,1292,1317.02,,N
30,27,Lake Bonneville,Y,31029,31254,30843,,1323,1326.27,,N
30,27,Lake Bonneville,Y,30643,31154,30273,,1314,1330.63,,N
30,27,Lake Bonneville,Y,30629,31504,29506,,,1328.88,,N
30,27,Lake Bonneville,Y,29742,30236,29393,,1333,1343.4,,N
30,27,Lake Bonneville,Y,27718,29380,26223,,1360,1362.56,,N
